RowID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Profit,Payment Mode
8333,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,FUR-CH-10002647,354.9,5,88.725,Online
8334,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,OFF-PA-10001801,17.94,3,8.7906,Cards
8335,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,OFF-BI-10004632,51.8,4,23.31,Online
1876,US-2019-112977,10-03-2019,16-03-2019,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1,-22.098,Cards
4063,US-2019-122182,10-03-2019,14-03-2019,Standard Class,BD-11770,TEC-AC-10002800,39.992,1,7.4985,Online
6014,CA-2019-159016,10-03-2019,11-03-2019,First Class,KF-16285,OFF-PA-10004405,14.9,5,7.152,COD
6015,CA-2019-159016,10-03-2019,11-03-2019,First Class,KF-16285,TEC-PH-10002885,4158.912,8,363.9048,Cards
8100,CA-2019-169663,10-03-2019,13-03-2019,First Class,RH-19510,TEC-AC-10003038,26.85,3,5.1015,Online
8101,CA-2019-169663,10-03-2019,13-03-2019,First Class,RH-19510,TEC-MA-10000984,3357.6,3,377.73,COD
9412,CA-2019-108959,10-03-2019,14-03-2019,Second Class,MH-17785,OFF-ST-10001272,104.696,1,6.5435,COD
45,CA-2019-118255,11-03-2019,13-03-2019,First Class,ON-18715,TEC-AC-10000171,45.98,2,19.7714,COD
46,CA-2019-118255,11-03-2019,13-03-2019,First Class,ON-18715,OFF-BI-10003291,17.46,2,8.2062,Online
1462,US-2019-128902,11-03-2019,15-03-2019,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,-31.3722,Cards
2759,CA-2019-146171,11-03-2019,15-03-2019,Standard Class,JP-16135,FUR-FU-10004270,76.92,4,31.5372,Online
2760,CA-2019-146171,11-03-2019,15-03-2019,Standard Class,JP-16135,OFF-ST-10001526,481.32,4,125.1432,Online
9698,CA-2019-122511,11-03-2019,11-03-2019,Same Day,BT-11485,FUR-FU-10001037,30.336,4,9.48,Cards
804,CA-2019-115504,12-03-2019,17-03-2019,Standard Class,MC-18130,OFF-PA-10003953,12.96,2,6.2208,Online
3607,CA-2019-119683,12-03-2019,16-03-2019,Second Class,CK-12595,OFF-EN-10001099,29.34,3,13.4964,COD
5957,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,OFF-ST-10002756,676.55,5,6.7655,COD
5958,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,OFF-AP-10003842,154.9,5,40.274,Cards
5959,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,OFF-EN-10004459,30.56,4,14.9744,Cards
5960,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,FUR-CH-10003746,770.352,3,77.0352,Online
8480,US-2019-119270,12-03-2019,16-03-2019,Standard Class,SW-20245,OFF-PA-10004022,19.98,2,8.991,Online
152,CA-2019-158834,13-03-2019,16-03-2019,First Class,TW-21025,OFF-AP-10000326,157.92,5,17.766,Cards
153,CA-2019-158834,13-03-2019,16-03-2019,First Class,TW-21025,TEC-PH-10001254,203.184,2,15.2388,Cards
2346,CA-2019-159373,13-03-2019,18-03-2019,Standard Class,LT-17110,OFF-PA-10000659,70.08,5,24.528,COD
2347,CA-2019-159373,13-03-2019,18-03-2019,Standard Class,LT-17110,OFF-BI-10004141,1.272,2,-2.1624,COD
2348,CA-2019-159373,13-03-2019,18-03-2019,Standard Class,LT-17110,FUR-TA-10004619,557.585,5,0.0,Online
2364,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,FUR-FU-10004864,127.88,2,40.9216,Cards
2365,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,OFF-AP-10004540,160.32,2,44.8896,COD
2366,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,OFF-BI-10004965,46.0,4,20.7,Online
5884,CA-2019-136301,13-03-2019,15-03-2019,Second Class,EH-13765,FUR-FU-10004712,28.28,2,7.3528,COD
5885,CA-2019-136301,13-03-2019,15-03-2019,Second Class,EH-13765,OFF-SU-10000151,4912.59,3,196.5036,Cards
7415,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,FUR-CH-10004287,386.68,2,-5.524,COD
7416,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,TEC-AC-10000474,379.96,5,47.495,Online
7417,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,TEC-PH-10001494,539.91,3,-116.9805,Cards
7418,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,OFF-PA-10004996,41.24,5,13.9185,Cards
7419,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,OFF-BI-10004318,51.897,1,-41.5176,COD
7420,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,OFF-ST-10002574,552.56,5,-138.14,COD
7421,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,OFF-BI-10002353,23.16,5,-15.44,Cards
7422,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,OFF-ST-10003641,126.08,2,-28.368,Cards
7423,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,TEC-MA-10001148,449.1,3,-643.71,Cards
9343,CA-2019-119123,13-03-2019,18-03-2019,Standard Class,DB-13360,OFF-BI-10001036,51.184,7,19.194,Cards
1693,US-2019-154361,14-03-2019,19-03-2019,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,6.2905,Cards
3929,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,FUR-BO-10004409,241.332,5,-14.196,COD
3930,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,OFF-PA-10001934,5.184,1,1.8792,COD
3931,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,OFF-AR-10001044,145.544,7,16.3737,Cards
4259,CA-2019-124793,14-03-2019,16-03-2019,First Class,MM-18280,FUR-CH-10002880,196.784,2,-22.1382,COD
6116,CA-2019-133802,14-03-2019,20-03-2019,Standard Class,SP-20650,OFF-BI-10003291,41.904,6,14.1426,COD
8934,CA-2019-102134,14-03-2019,19-03-2019,Standard Class,SP-20545,FUR-FU-10003724,16.74,2,4.3524,COD
1615,US-2019-113509,15-03-2019,19-03-2019,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,-13.6461,Online
7648,CA-2019-138968,15-03-2019,16-03-2019,First Class,FC-14335,OFF-BI-10003529,4.544,2,1.6472,Online
7649,CA-2019-138968,15-03-2019,16-03-2019,First Class,FC-14335,FUR-CH-10000309,1352.032,4,84.502,Online
9169,CA-2019-140571,15-03-2019,19-03-2019,Standard Class,SJ-20125,OFF-PA-10001954,319.76,14,147.0896,Online
9170,CA-2019-140571,15-03-2019,19-03-2019,Standard Class,SJ-20125,OFF-PA-10001954,45.68,2,21.0128,Online
9920,CA-2019-149272,15-03-2019,19-03-2019,Standard Class,MY-18295,FUR-CH-10000863,528.43,5,-143.431,Cards
9921,CA-2019-149272,15-03-2019,19-03-2019,Standard Class,MY-18295,OFF-BI-10004233,22.386,7,-35.8176,Cards
2394,CA-2019-128111,17-03-2019,23-03-2019,Standard Class,CS-12355,OFF-AR-10000588,39.68,2,10.3168,Online
3737,CA-2019-115476,17-03-2019,17-03-2019,Same Day,VM-21835,TEC-PH-10000673,129.98,2,62.3904,COD
3738,CA-2019-115476,17-03-2019,17-03-2019,Same Day,VM-21835,OFF-BI-10000962,32.54,2,15.9446,Online
4400,CA-2019-131737,17-03-2019,17-03-2019,Same Day,GZ-14470,OFF-EN-10003055,199.9,5,89.955,COD
4401,CA-2019-131737,17-03-2019,17-03-2019,Same Day,GZ-14470,OFF-AP-10002945,901.95,3,297.6435,Online
4402,CA-2019-131737,17-03-2019,17-03-2019,Same Day,GZ-14470,FUR-FU-10004306,971.5,5,252.59,COD
8382,CA-2019-134544,17-03-2019,19-03-2019,Second Class,AC-10660,TEC-PH-10003800,84.784,2,-20.1362,COD
495,US-2019-120929,18-03-2019,21-03-2019,Second Class,RO-19780,FUR-TA-10001857,189.882,3,-94.941,COD
6474,CA-2019-113292,18-03-2019,20-03-2019,Second Class,DB-13060,OFF-AP-10003590,871.8,3,87.18,Online
2226,CA-2019-106383,19-03-2019,21-03-2019,Second Class,BT-11440,FUR-BO-10002202,72.294,1,-98.8018,Cards
2853,CA-2019-136371,19-03-2019,21-03-2019,Second Class,SV-20935,FUR-FU-10000409,14.98,1,6.8908,Online
2854,CA-2019-136371,19-03-2019,21-03-2019,Second Class,SV-20935,FUR-FU-10000221,20.32,4,6.9088,Online
9177,CA-2019-118178,19-03-2019,24-03-2019,Standard Class,CC-12610,OFF-BI-10001153,31.086,3,-20.724,COD
589,US-2019-156986,20-03-2019,24-03-2019,Standard Class,ZC-21910,TEC-PH-10003800,84.784,2,-20.1362,Online
590,US-2019-156986,20-03-2019,24-03-2019,Standard Class,ZC-21910,OFF-PA-10002005,20.736,4,7.2576,Cards
591,US-2019-156986,20-03-2019,24-03-2019,Standard Class,ZC-21910,OFF-BI-10002498,16.821,3,-12.8961,Online
592,US-2019-156986,20-03-2019,24-03-2019,Standard Class,ZC-21910,OFF-PA-10004101,10.368,2,3.6288,Cards
749,CA-2019-150889,20-03-2019,22-03-2019,Second Class,PB-19105,TEC-PH-10000004,11.992,1,0.8994,COD
1041,CA-2019-127670,20-03-2019,24-03-2019,Standard Class,RD-19660,FUR-TA-10001095,697.16,4,146.4036,Online
3312,CA-2019-162747,20-03-2019,25-03-2019,Second Class,AH-10030,FUR-FU-10003691,86.45,7,38.038,COD
3172,US-2019-133879,21-03-2019,28-03-2019,Standard Class,KT-16465,OFF-BI-10004465,3.168,2,-4.752,Cards
3173,US-2019-133879,21-03-2019,28-03-2019,Standard Class,KT-16465,FUR-CH-10000665,528.43,5,0.0,Cards
3174,US-2019-133879,21-03-2019,28-03-2019,Standard Class,KT-16465,OFF-AR-10004956,13.392,3,1.5066,COD
3766,CA-2019-163153,21-03-2019,25-03-2019,Standard Class,DM-12955,FUR-TA-10004767,99.372,2,-1.4196,COD
3767,CA-2019-163153,21-03-2019,25-03-2019,Standard Class,DM-12955,OFF-AR-10001868,1.344,1,0.504,COD
1672,CA-2019-107615,22-03-2019,25-03-2019,First Class,RB-19645,TEC-AC-10001013,58.58,2,19.3314,COD
7695,CA-2019-118899,22-03-2019,22-03-2019,Same Day,MC-17275,FUR-CH-10004754,167.888,7,14.6902,Online
3030,US-2019-164189,24-03-2019,28-03-2019,Standard Class,DR-12880,TEC-PH-10003691,403.168,4,25.198,COD
4229,CA-2019-113803,24-03-2019,26-03-2019,First Class,VG-21805,OFF-PA-10001994,22.48,1,10.3408,Cards
9130,CA-2019-130911,24-03-2019,26-03-2019,Second Class,DC-12850,FUR-BO-10004357,301.47,3,-241.176,COD
9131,CA-2019-130911,24-03-2019,26-03-2019,Second Class,DC-12850,OFF-AR-10000475,18.656,2,1.6324,Cards
3371,CA-2019-134887,25-03-2019,25-03-2019,Same Day,TB-21280,TEC-AC-10003832,1287.45,5,244.6155,Cards
7931,CA-2019-120082,25-03-2019,27-03-2019,Second Class,DK-12835,OFF-AR-10001955,59.52,3,17.856,Online
664,CA-2019-123666,26-03-2019,30-03-2019,Standard Class,SP-20545,OFF-ST-10001522,459.95,5,18.398,COD
3159,US-2019-162677,26-03-2019,27-03-2019,First Class,DB-13210,OFF-ST-10001291,67.64,5,5.9185,COD
3160,US-2019-162677,26-03-2019,27-03-2019,First Class,DB-13210,TEC-AC-10001314,119.976,3,-17.9964,COD
9018,CA-2019-161361,26-03-2019,28-03-2019,Second Class,MV-17485,OFF-PA-10001838,17.64,3,8.6436,Online
9019,CA-2019-161361,26-03-2019,28-03-2019,Second Class,MV-17485,OFF-BI-10002215,17.04,3,5.538,COD
8545,CA-2019-119074,27-03-2019,31-03-2019,Standard Class,DS-13180,FUR-FU-10004053,20.24,1,8.7032,Online
8546,CA-2019-119074,27-03-2019,31-03-2019,Standard Class,DS-13180,FUR-FU-10003731,39.92,4,11.1776,COD
8547,CA-2019-119074,27-03-2019,31-03-2019,Standard Class,DS-13180,OFF-BI-10000962,32.54,2,15.9446,COD
1352,CA-2019-162901,28-03-2019,31-03-2019,First Class,AS-10045,OFF-ST-10000649,31.4,2,7.85,COD
7158,CA-2019-131380,28-03-2019,31-03-2019,Second Class,CC-12220,OFF-ST-10002485,87.92,4,0.8792,COD
7159,CA-2019-131380,28-03-2019,31-03-2019,Second Class,CC-12220,OFF-PA-10001243,5.98,1,2.9302,COD
3551,CA-2019-152555,29-03-2019,02-04-2019,Second Class,ME-17320,OFF-PA-10001295,45.528,3,15.9348,COD
3552,CA-2019-152555,29-03-2019,02-04-2019,Second Class,ME-17320,FUR-CH-10002965,844.116,6,-36.1764,Online
3553,CA-2019-152555,29-03-2019,02-04-2019,Second Class,ME-17320,TEC-PH-10001254,812.736,8,60.9552,COD
3973,CA-2019-167556,29-03-2019,02-04-2019,Standard Class,JM-15250,OFF-PA-10000466,13.48,2,6.74,COD
3974,CA-2019-167556,29-03-2019,02-04-2019,Standard Class,JM-15250,OFF-BI-10003708,29.8,5,9.3125,COD
3975,CA-2019-167556,29-03-2019,02-04-2019,Standard Class,JM-15250,FUR-FU-10004848,414.0,8,124.2,COD
3976,CA-2019-167556,29-03-2019,02-04-2019,Standard Class,JM-15250,OFF-BI-10000320,41.328,7,14.9814,COD
6382,CA-2019-127236,29-03-2019,02-04-2019,Standard Class,TB-21595,FUR-BO-10004015,299.975,5,-167.986,Online
6383,CA-2019-127236,29-03-2019,02-04-2019,Standard Class,TB-21595,TEC-PH-10000141,158.376,4,-36.9544,COD
1328,CA-2019-128258,30-03-2019,01-04-2019,First Class,CP-12085,OFF-PA-10004156,11.34,1,5.5566,COD
5421,US-2019-151827,31-03-2019,02-04-2019,Second Class,CS-11950,TEC-PH-10002789,280.782,3,-60.8361,Online
5422,US-2019-151827,31-03-2019,02-04-2019,Second Class,CS-11950,TEC-AC-10003289,31.984,2,1.1994,COD
6128,CA-2019-124100,31-03-2019,06-04-2019,Standard Class,EH-13990,FUR-CH-10003817,327.996,6,54.666,COD
448,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,OFF-AR-10000588,59.52,3,15.4752,COD
449,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,OFF-ST-10001469,161.94,3,9.7164,COD
450,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,OFF-AR-10001953,263.88,6,71.2476,COD
451,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,OFF-AR-10003156,30.48,3,7.9248,COD
452,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,OFF-AR-10004974,9.84,3,2.8536,COD
453,CA-2019-166674,01-04-2019,03-04-2019,Second Class,RB-19360,TEC-PH-10002365,35.12,4,9.1312,Online
647,CA-2019-103947,01-04-2019,08-04-2019,Standard Class,BB-10990,OFF-FA-10003112,31.56,5,9.8625,Online
648,CA-2019-103947,01-04-2019,08-04-2019,Standard Class,BB-10990,OFF-AP-10002350,30.144,2,3.0144,Online
3967,CA-2019-149902,01-04-2019,06-04-2019,Standard Class,DW-13540,OFF-AR-10002956,88.04,4,22.8904,Online
4090,CA-2019-161473,01-04-2019,05-04-2019,Standard Class,TB-21175,OFF-LA-10001297,20.7,2,9.936,COD
4091,CA-2019-161473,01-04-2019,05-04-2019,Standard Class,TB-21175,OFF-SU-10001574,10.95,3,3.285,COD
4092,CA-2019-161473,01-04-2019,05-04-2019,Standard Class,TB-21175,OFF-BI-10003305,14.352,3,4.6644,COD
5142,CA-2019-111213,01-04-2019,05-04-2019,Standard Class,FP-14320,FUR-CH-10000454,1317.492,6,292.776,COD
5143,CA-2019-111213,01-04-2019,05-04-2019,Standard Class,FP-14320,OFF-SU-10000946,63.84,8,18.5136,COD
5144,CA-2019-111213,01-04-2019,05-04-2019,Standard Class,FP-14320,OFF-BI-10004140,3.592,1,1.1225,COD
5643,CA-2019-127985,01-04-2019,05-04-2019,Second Class,DB-12910,FUR-FU-10003274,7.04,4,3.0976,COD
8523,US-2019-160206,01-04-2019,07-04-2019,Standard Class,MY-18295,TEC-PH-10000148,12.99,1,0.2598,Online
8563,CA-2019-123540,02-04-2019,06-04-2019,Second Class,DJ-13420,FUR-CH-10000847,1454.9,5,378.274,COD
5059,CA-2019-120796,03-04-2019,07-04-2019,Standard Class,CS-11950,OFF-BI-10004330,99.846,9,-83.205,COD
5898,CA-2019-167682,03-04-2019,09-04-2019,Standard Class,ZD-21925,FUR-FU-10003799,71.12,4,22.0472,Online
5899,CA-2019-167682,03-04-2019,09-04-2019,Standard Class,ZD-21925,TEC-PH-10000673,259.96,4,124.7808,COD
8572,CA-2019-162222,03-04-2019,03-04-2019,Same Day,SR-20740,OFF-PA-10003893,10.272,3,3.21,COD
4243,CA-2019-159142,04-04-2019,05-04-2019,First Class,ME-17320,TEC-PH-10001448,149.97,3,5.9988,COD
4244,CA-2019-159142,04-04-2019,05-04-2019,First Class,ME-17320,OFF-PA-10001776,27.81,3,13.0707,Online
5440,CA-2019-167115,04-04-2019,09-04-2019,Standard Class,EH-14185,OFF-BI-10004600,588.784,2,183.995,COD
8228,CA-2019-123050,04-04-2019,08-04-2019,Second Class,BC-11125,FUR-FU-10000723,82.64,2,7.4376,Online
8229,CA-2019-123050,04-04-2019,08-04-2019,Second Class,BC-11125,OFF-ST-10003455,31.02,2,8.0652,COD
8230,CA-2019-123050,04-04-2019,08-04-2019,Second Class,BC-11125,TEC-AC-10001109,89.97,3,37.7874,COD
89,CA-2019-159695,05-04-2019,10-04-2019,Second Class,GM-14455,OFF-ST-10003442,158.368,7,13.8572,COD
9316,CA-2019-161907,05-04-2019,09-04-2019,Standard Class,JH-16180,TEC-PH-10000141,118.782,3,-27.7158,COD
9317,CA-2019-161907,05-04-2019,09-04-2019,Standard Class,JH-16180,OFF-SU-10000646,769.184,4,-163.4516,Online
8799,US-2019-150140,06-04-2019,10-04-2019,Standard Class,VM-21685,TEC-PH-10002555,1294.75,5,336.635,COD
754,CA-2019-110499,07-04-2019,09-04-2019,First Class,YC-21895,TEC-CO-10002095,1199.976,3,374.9925,Online
4735,CA-2019-120530,07-04-2019,12-04-2019,Standard Class,Dl-13600,FUR-CH-10000454,658.746,3,146.388,Online
8517,CA-2019-132899,07-04-2019,11-04-2019,Standard Class,SF-20200,OFF-AR-10002833,3.64,2,0.9828,Online
9369,CA-2019-154998,07-04-2019,09-04-2019,First Class,ES-14080,OFF-PA-10004243,37.94,2,18.2112,COD
9935,CA-2019-114405,07-04-2019,12-04-2019,Standard Class,AS-10240,OFF-AP-10003278,33.528,3,2.5146,COD
9936,CA-2019-114405,07-04-2019,12-04-2019,Standard Class,AS-10240,OFF-ST-10001627,36.744,3,3.6744,COD
355,CA-2019-138520,08-04-2019,13-04-2019,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,-4.8588,COD
356,CA-2019-138520,08-04-2019,13-04-2019,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,3.7996,Online
357,CA-2019-138520,08-04-2019,13-04-2019,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,6.9864,Online
358,CA-2019-138520,08-04-2019,13-04-2019,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,15.824,Online
904,CA-2019-130477,08-04-2019,12-04-2019,Standard Class,LC-17140,OFF-PA-10002947,20.04,3,9.6192,COD
905,CA-2019-130477,08-04-2019,12-04-2019,Standard Class,LC-17140,OFF-ST-10002583,64.96,2,2.5984,COD
906,CA-2019-130477,08-04-2019,12-04-2019,Standard Class,LC-17140,OFF-PA-10000019,12.96,2,6.2208,COD
1198,CA-2019-130946,08-04-2019,12-04-2019,Standard Class,ZC-21910,TEC-AC-10001990,431.928,9,64.7892,COD
1199,CA-2019-130946,08-04-2019,12-04-2019,Standard Class,ZC-21910,FUR-CH-10004540,95.984,4,-4.1136,COD
1200,CA-2019-130946,08-04-2019,12-04-2019,Standard Class,ZC-21910,OFF-BI-10004995,1088.792,4,-1850.9464,Online
3673,CA-2019-104969,08-04-2019,14-04-2019,Standard Class,EH-14125,OFF-EN-10002312,8.872,1,3.2161,Online
3674,CA-2019-104969,08-04-2019,14-04-2019,Standard Class,EH-14125,OFF-BI-10004224,121.104,6,-100.92,COD
4196,CA-2019-124233,08-04-2019,14-04-2019,Standard Class,CK-12595,FUR-FU-10002597,24.7,5,10.374,Online
5508,CA-2019-150000,08-04-2019,14-04-2019,Standard Class,PG-18820,OFF-EN-10002973,17.92,4,8.6016,COD
6151,US-2019-106600,08-04-2019,11-04-2019,First Class,RM-19375,FUR-BO-10001608,354.9,5,88.725,COD
6717,CA-2019-134789,08-04-2019,15-04-2019,Standard Class,CK-12325,OFF-FA-10002280,30.0,6,14.4,COD
6718,CA-2019-134789,08-04-2019,15-04-2019,Standard Class,CK-12325,OFF-PA-10001934,25.92,4,12.7008,Online
6719,CA-2019-134789,08-04-2019,15-04-2019,Standard Class,CK-12325,FUR-FU-10003268,159.92,4,31.984,COD
1560,CA-2019-126809,09-04-2019,13-04-2019,Standard Class,EB-13750,OFF-BI-10003712,35.352,9,12.8151,COD
3054,CA-2019-128517,09-04-2019,14-04-2019,Second Class,SW-20350,TEC-PH-10002555,517.9,2,134.654,Online
3055,CA-2019-128517,09-04-2019,14-04-2019,Second Class,SW-20350,OFF-BI-10000831,5.28,2,2.4288,COD
5400,CA-2019-117681,09-04-2019,14-04-2019,Standard Class,HF-14995,FUR-BO-10001798,556.665,5,6.549,COD
900,US-2019-114622,10-04-2019,12-04-2019,First Class,JR-16210,OFF-BI-10004716,8.904,2,-6.5296,COD
4500,CA-2019-124814,10-04-2019,16-04-2019,Standard Class,FM-14215,OFF-PA-10002787,12.96,2,6.2208,COD
4501,CA-2019-124814,10-04-2019,16-04-2019,Standard Class,FM-14215,OFF-BI-10000174,23.2,5,8.12,COD
6736,CA-2019-123358,10-04-2019,17-04-2019,Standard Class,BT-11680,OFF-AP-10004980,113.76,3,44.3664,COD
6737,CA-2019-123358,10-04-2019,17-04-2019,Standard Class,BT-11680,OFF-ST-10001932,579.51,3,81.1314,COD
6738,CA-2019-123358,10-04-2019,17-04-2019,Standard Class,BT-11680,OFF-ST-10000636,150.66,9,6.0264,COD
6739,CA-2019-123358,10-04-2019,17-04-2019,Standard Class,BT-11680,OFF-BI-10000069,48.032,4,15.6104,Online
7474,CA-2019-109652,10-04-2019,15-04-2019,Standard Class,QJ-19255,OFF-AR-10000034,13.568,4,3.2224,COD
1130,CA-2019-112102,12-04-2019,16-04-2019,Standard Class,BD-11605,FUR-TA-10004086,343.92,4,75.6624,COD
1131,CA-2019-112102,12-04-2019,16-04-2019,Standard Class,BD-11605,OFF-PA-10000100,40.99,1,20.0851,COD
1132,CA-2019-112102,12-04-2019,16-04-2019,Standard Class,BD-11605,OFF-EN-10002500,63.9,5,28.755,COD
5775,CA-2019-142398,12-04-2019,16-04-2019,Standard Class,BP-11290,FUR-CH-10001545,638.288,7,-31.9144,Online
5776,CA-2019-142398,12-04-2019,16-04-2019,Standard Class,BP-11290,OFF-BI-10004826,13.208,1,4.6228,COD
7361,CA-2019-163594,12-04-2019,14-04-2019,First Class,JF-15295,OFF-PA-10000809,19.44,3,9.3312,Online
7362,CA-2019-163594,12-04-2019,14-04-2019,First Class,JF-15295,FUR-CH-10000225,194.352,3,-36.441,COD
7363,CA-2019-163594,12-04-2019,14-04-2019,First Class,JF-15295,OFF-BI-10003707,36.624,3,13.734,COD
9135,CA-2019-124254,12-04-2019,17-04-2019,Standard Class,TB-21175,OFF-ST-10001469,129.552,3,-22.6716,Online
9136,CA-2019-124254,12-04-2019,17-04-2019,Standard Class,TB-21175,OFF-ST-10000060,51.984,1,-5.1984,COD
9137,CA-2019-124254,12-04-2019,17-04-2019,Standard Class,TB-21175,OFF-PA-10000807,10.272,3,3.4668,COD
7775,CA-2019-152800,13-04-2019,15-04-2019,First Class,SP-20920,OFF-EN-10001509,6.12,3,2.8764,COD
418,CA-2019-148796,14-04-2019,18-04-2019,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,38.38,Online
1980,CA-2019-112669,14-04-2019,14-04-2019,Same Day,KT-16465,FUR-CH-10004086,933.536,4,105.0228,COD
1981,CA-2019-112669,14-04-2019,14-04-2019,Same Day,KT-16465,OFF-ST-10001228,42.976,4,4.2976,COD
2723,CA-2019-164735,14-04-2019,19-04-2019,Second Class,TB-21400,OFF-ST-10001558,81.2,5,12.18,COD
5890,CA-2019-166625,14-04-2019,17-04-2019,First Class,JM-15580,OFF-BI-10002414,25.06,2,11.7782,COD
430,US-2019-123750,15-04-2019,21-04-2019,Standard Class,RB-19795,OFF-BI-10004584,189.588,2,-145.3508,COD
431,US-2019-123750,15-04-2019,21-04-2019,Standard Class,RB-19795,TEC-AC-10004659,408.744,7,76.6395,COD
432,US-2019-123750,15-04-2019,21-04-2019,Standard Class,RB-19795,TEC-AC-10004659,291.96,5,54.7425,COD
433,US-2019-123750,15-04-2019,21-04-2019,Standard Class,RB-19795,OFF-ST-10000617,4.768,2,-0.7748,COD
552,CA-2019-136406,15-04-2019,17-04-2019,Second Class,BD-11320,FUR-CH-10002024,1121.568,2,0.0,Online
1591,US-2019-132423,15-04-2019,19-04-2019,Standard Class,MY-18295,OFF-AR-10001221,33.488,7,5.8604,COD
1592,US-2019-132423,15-04-2019,19-04-2019,Standard Class,MY-18295,OFF-FA-10002988,8.04,5,2.9145,COD
2253,CA-2019-117849,15-04-2019,17-04-2019,Second Class,JK-16120,OFF-PA-10004327,143.7,3,68.976,COD
4160,US-2019-164588,16-04-2019,23-04-2019,Standard Class,AP-10915,OFF-AR-10003056,12.84,3,3.7236,COD
4278,US-2019-107440,16-04-2019,20-04-2019,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,2365.9818,COD
4279,US-2019-107440,16-04-2019,20-04-2019,Standard Class,BS-11365,FUR-FU-10000550,9.96,2,3.2868,COD
4280,US-2019-107440,16-04-2019,20-04-2019,Standard Class,BS-11365,OFF-BI-10002432,25.3,5,11.891,COD
6919,CA-2019-105473,16-04-2019,18-04-2019,Second Class,BM-11785,OFF-SU-10003567,28.8,3,0.864,COD
7130,CA-2019-166282,16-04-2019,22-04-2019,Standard Class,PK-19075,TEC-AC-10004209,35.168,4,8.3524,Online
7131,CA-2019-166282,16-04-2019,22-04-2019,Standard Class,PK-19075,OFF-PA-10003022,123.088,7,40.0036,COD
